b=4,c=4,c=6,b=7,a=5,d=c,b=a,c=d,b=b,b=9,c=a,a=c,d=1,e=c,a=c,e=0,c=a,c=5
c=4,c=2,c=c,a=5,d=0,d=7,a=d,e=3,b=7,c=b,a=a,b=b,b=4,c=2,b=a,c=4,b=d,b=7
c=3,c=4,a=4,e=7,a=7,b=e,d=7,e=7,d=7,b=b,d=e,e=a,b=8,c=7,a=0,b=b,b=d,e=7
a=0,e=2,d=a,a=3,e=8,a=a,c=a,b=a,a=0,d=0,e=c,b=e,d=e,b=7,d=e,a=e,d=9,c=3
c=5,c=5,e=c,d=5,e=0,d=2,a=7,a=e,c=1,c=e,c=c,e=3,a=9,e=0,e=c,a=8,e=2,e=2
d=7,c=d,b=d,b=8,e=d,c=6,d=d,b=1,d=d,a=5,b=d,c=b,c=b,c=9,b=a,d=3,c=5,b=5
e=6,a=5,a=e,a=e,b=e,d=4,d=7,a=2,b=d,b=d,d=9,a=0,a=7,d=a,d=0,c=5,e=5,e=5
a=0,a=a,d=a,c=6,d=7,a=c,b=3,a=6,a=2,d=d,d=2,c=d,c=8,e=d,a=9,a=e,e=d,c=8
d=6,d=d,b=0,e=5,b=8,c=d,b=d,c=9,a=4,a=b,c=6,d=5,e=a,a=a,b=0,d=e,e=3,a=6
e=9,a=5,e=3,b=e,c=b,b=5,b=a,d=4,d=d,e=e,a=2,c=b,b=b,d=e,c=3,c=0,d=9,b=5
a=7,a=4,c=9,b=a,d=2,e=b,c=2,e=b,b=6,c=b,e=7,d=2,c=7,c=9,a=4,c=2,e=0,e=0
c=7,b=c,b=b,c=6,b=c,b=c,c=b,c=3,d=4,c=1,d=b,a=c,d=c,d=b,b=9,d=d,e=a,c=1
c=1,e=9,b=7,b=b,d=7,a=7,a=b,d=8,a=2,e=8,c=5,c=e,b=4,e=e,d=8,a=2,a=4,d=8
c=2,e=c,b=c,a=b,e=c,b=6,c=b,a=a,a=3,e=9,d=c,d=9,a=e,c=0,a=8,b=d,b=c,d=9
d=9,c=2,d=5,d=d,d=d,d=3,b=6,d=7,d=3,c=3,a=3,e=d,c=8,c=b,c=5,c=d,b=9,c=3
d=6,d=d,d=d,e=d,d=e,a=d,d=2,b=a,b=7,b=a,a=8,e=3,c=0,a=b,e=5,b=4,c=e,d=2
d=5,c=d,c=0,b=c,e=2,d=2,c=b,a=d,a=c,c=4,b=1,a=c,a=6,a=b,e=8,a=3,e=8,c=4
a=8,e=a,e=e,b=9,d=b,c=4,a=d,e=4,b=c,e=d,e=1,a=a,a=1,b=4,a=3,a=a,d=a,d=3
d=2,a=d,b=0,c=2,e=d,c=6,b=3,a=7,d=c,e=8,b=e,d=0,d=7,b=d,a=9,b=8,e=1,d=7
a=6,c=6,e=a,d=1,b=a,d=9,a=e,a=6,c=0,e=1,c=b,c=e,d=7,e=c,a=1,d=d,d=8,d=8
b=3,c=9,a=9,a=8,b=b,b=3,b=b,c=c,d=c,b=b,d=d,a=0,c=c,b=5,a=d,b=1,a=1,c=9
d=5,c=6,b=d,e=4,c=e,e=3,c=7,b=3,b=e,d=d,c=6,a=8,c=7,a=3,c=7,d=d,e=c,a=3
a=3,b=1,d=a,c=b,b=3,b=3,c=3,b=0,e=b,c=d,c=6,e=2,e=6,a=e,d=d,d=1,d=3,c=6
e=0,d=e,b=3,c=b,b=d,b=e,e=0,d=c,b=5,b=e,e=c,c=8,d=5,a=c,d=2,c=0,d=1,b=0
e=5,a=e,e=9,a=5,e=e,e=a,d=4,c=0,a=d,d=e,a=1,e=a,b=3,b=e,b=b,e=4,b=9,c=0
b=3,c=4,b=b,a=2,a=1,a=3,b=6,b=7,d=1,e=b,d=e,b=7,a=d,d=9,c=c,b=b,d=a,d=7
b=0,d=b,a=6,b=3,e=8,d=e,d=e,b=d,e=a,d=3,c=0,c=3,e=3,a=6,d=1,d=b,c=1,e=3
a=5,d=5,a=a,d=6,a=d,a=d,a=7,a=2,e=4,d=7,b=a,c=0,b=1,c=6,a=c,a=0,c=5,e=4
c=9,b=9,e=0,a=9,b=e,e=0,b=c,b=a,d=a,b=8,c=1,d=6,e=d,d=1,e=8,c=7,b=8,a=9
a=5,c=a,c=5,a=c,d=9,c=a,d=3,a=6,b=d,e=2,d=5,b=9,e=1,b=c,d=8,d=2,b=0,c=5
c=2,e=c,c=8,e=0,c=e,a=2,b=3,a=3,d=8,a=b,b=7,e=3,b=6,c=b,a=6,a=2,a=4,e=3
c=2,c=9,a=c,e=6,c=e,c=e,e=2,a=1,e=a,c=0,b=a,e=5,b=b,a=b,e=a,b=2,d=8,c=0
d=9,c=0,c=7,d=5,b=1,b=4,c=7,e=b,e=2,d=4,a=c,c=d,a=6,a=c,c=1,e=6,e=8,c=1
c=2,a=6,b=4,d=b,a=7,b=d,d=3,d=9,c=a,a=c,c=a,b=6,c=2,d=c,d=8,b=d,a=9,c=2
a=5,b=7,c=6,b=9,b=b,e=a,b=2,b=2,a=5,c=a,a=4,d=7,c=1,c=a,e=3,b=8,a=2,a=2
d=4,c=d,b=d,d=8,a=c,d=0,d=b,c=4,d=5,c=b,d=5,a=b,d=c,d=7,a=6,a=b,a=d,d=7
d=0,a=d,d=a,a=9,b=5,d=1,d=7,e=b,b=e,e=3,e=1,c=b,c=a,c=d,c=d,e=c,a=3,a=3
e=7,c=3,a=8,d=e,a=a,d=e,e=9,b=c,d=5,c=8,d=b,e=b,a=2,b=9,a=0,a=e,a=7,c=8
b=7,b=b,b=9,b=6,a=b,d=6,d=0,c=0,a=b,e=a,c=9,b=a,a=0,b=d,d=b,e=d,c=8,a=0
b=4,e=b,a=6,a=5,e=a,c=e,a=e,c=6,b=5,d=c,b=4,d=4,b=9,b=c,c=b,e=a,d=9,c=6
b=6,c=b,e=6,c=4,e=4,b=c,e=5,b=5,b=2,d=c,c=1,c=7,d=c,d=0,d=3,a=7,a=c,c=7
d=3,b=2,c=b,d=2,b=b,a=9,c=4,c=2,e=4,c=d,a=b,a=e,e=3,b=0,c=4,a=8,c=4,a=8
a=4,c=2,c=5,b=5,a=c,d=b,b=d,b=b,a=d,c=9,e=1,e=a,e=3,c=a,d=8,b=4,c=4,c=4
e=3,c=4,b=9,c=b,e=b,c=3,c=5,a=7,b=4,c=b,b=5,e=1,d=6,e=6,c=7,b=8,a=c,a=7
d=5,d=5,d=d,c=9,e=2,c=e,e=2,d=c,a=c,e=d,d=4,b=e,a=b,d=c,a=0,e=d,d=6,d=6
d=3,d=d,e=6,e=8,e=0,d=e,e=2,b=2,a=1,a=e,a=9,c=9,e=2,b=e,e=0,c=2,e=0,b=2
e=3,a=9,d=9,d=3,a=2,b=3,c=2,b=5,a=6,d=3,c=b,a=e,b=0,b=e,d=7,d=0,a=b,c=5
c=6,e=c,d=8,e=8,b=d,d=c,e=e,b=0,e=0,e=5,c=4,d=d,e=5,e=d,e=3,d=d,e=4,c=4
d=3,c=d,a=c,a=a,a=c,a=7,a=a,a=c,c=a,d=4,d=c,a=4,e=6,b=0,d=8,c=b,b=1,a=4
a=5,a=8,a=7,d=a,a=7,a=7,b=d,a=1,b=d,a=4,b=d,a=b,c=d,a=4,b=c,a=d,e=b,e=7
e=1,e=e,d=1,b=8,e=8,e=b,c=1,b=9,d=9,b=0,e=6,b=b,c=b,a=c,e=3,c=6,a=d,c=6
e=5,b=4,c=b,d=0,a=d,d=0,e=9,e=e,b=d,b=b,d=4,e=0,e=c,a=e,e=4,b=d,d=0,a=4
e=1,e=e,a=e,d=4,d=8,c=3,a=6,e=1,a=0,c=8,d=d,a=9,e=0,e=e,a=2,d=e,b=4,a=2
a=7,c=9,c=6,a=c,b=a,a=5,a=9,b=b,c=c,b=4,e=c,e=7,c=9,a=2,e=c,b=1,a=1,c=9
e=0,b=6,a=e,c=b,c=1,b=e,b=7,b=1,c=3,c=7,b=e,c=2,d=6,e=1,b=7,a=7,d=c,d=2
b=6,b=b,a=b,d=b,d=b,e=9,a=d,d=e,b=a,a=b,b=6,a=1,e=0,c=6,d=0,a=8,b=e,e=0
d=8,c=1,a=c,c=1,a=6,b=c,e=4,d=4,e=b,c=4,b=8,d=e,e=5,b=a,c=6,b=a,a=a,e=5
d=4,c=6,a=6,a=c,a=2,e=3,d=e,b=0,e=4,e=9,e=5,b=9,d=0,a=e,a=e,d=a,c=e,b=9
e=6,c=e,a=2,e=e,c=9,d=7,b=e,b=4,e=9,a=9,d=c,b=6,c=7,c=0,b=d,b=9,d=9,c=0
e=6,a=3,d=e,c=e,c=1,d=0,b=0,c=c,c=d,b=6,a=d,b=7,a=5,c=8,e=1,e=e,b=6,e=1
b=8,a=b,a=8,c=3,a=c,c=c,d=a,a=2,a=7,d=a,b=c,e=0,a=2,d=1,c=4,c=9,a=b,c=9
c=6,a=7,a=a,b=a,b=6,d=3,b=6,a=2,e=2,e=3,b=2,c=0,e=a,b=6,e=1,c=5,c=2,b=6
d=1,a=4,a=5,d=a,d=3,c=3,d=3,b=a,b=1,c=4,b=c,d=9,b=5,c=7,c=d,a=b,d=a,b=5
c=2,a=9,e=a,c=3,d=3,d=e,c=c,d=5,a=5,a=9,a=e,b=d,b=7,b=9,d=6,c=0,c=2,b=9
e=3,e=5,d=8,b=6,b=0,d=7,d=7,d=2,b=3,b=0,c=d,e=7,b=1,e=c,e=9,b=2,b=c,c=2
d=2,c=0,b=4,e=0,d=c,e=7,c=5,a=6,a=1,a=b,c=e,a=4,a=c,b=b,a=4,e=6,c=a,d=0
e=9,c=9,d=7,c=6,c=6,d=0,d=d,a=d,a=c,e=8,c=5,b=8,a=d,b=8,a=d,a=0,e=8,d=0
c=7,a=7,b=0,d=a,e=d,e=b,a=1,b=2,a=0,b=0,b=e,d=1,c=4,b=d,b=c,a=6,b=1,e=0
a=9,d=2,e=d,e=e,a=e,d=2,a=a,a=e,e=d,e=2,b=d,e=3,d=e,c=3,b=3,d=0,e=c,b=3
c=4,e=1,c=c,a=c,a=8,a=5,c=4,d=4,d=3,c=e,b=8,b=9,e=6,e=8,b=d,d=d,b=9,b=9
e=8,c=e,a=7,b=1,d=9,d=a,b=d,a=1,b=0,a=3,a=7,d=4,c=e,b=b,c=e,b=2,b=8,a=7
c=9,a=6,d=a,d=1,c=2,b=5,c=6,d=b,a=2,a=b,d=1,a=1,b=1,e=a,a=b,e=a,e=9,d=1
e=1,d=e,a=7,d=3,a=9,c=5,c=7,a=3,b=7,a=8,b=a,e=8,e=a,e=c,e=3,a=7,d=a,e=3
c=0,a=3,a=c,c=3,d=8,e=d,a=2,b=a,c=1,e=2,e=0,e=c,a=3,c=5,e=0,b=1,d=a,e=0
a=7,c=a,a=6,b=c,a=b,d=c,b=d,c=b,e=5,c=8,e=b,c=b,c=2,b=b,e=b,e=a,b=4,e=7
e=1,d=e,d=d,e=4,a=0,a=a,b=3,c=d,b=1,e=1,e=3,a=d,b=4,a=6,d=c,e=b,b=5,a=6
b=2,c=5,b=9,b=6,b=4,d=0,b=b,d=5,d=b,d=d,b=b,a=c,c=5,b=3,e=b,e=d,b=a,d=4
e=0,e=e,a=e,b=4,b=b,a=9,c=b,b=9,a=e,e=8,b=2,c=3,e=1,b=c,c=e,c=a,b=9,b=9
a=6,a=8,e=8,d=4,d=a,c=6,a=a,e=c,a=e,e=3,d=5,e=e,b=3,b=c,b=b,d=d,e=1,a=6
b=1,c=b,a=4,a=5,a=4,e=c,e=2,b=e,c=b,c=1,b=b,c=2,a=e,b=3,d=3,e=e,e=e,a=2
e=4,e=e,e=3,e=5,a=e,c=8,c=e,e=2,a=a,c=6,a=8,a=8,a=8,d=a,a=2,e=6,c=7,d=8
d=8,d=5,d=3,a=5,e=5,a=5,a=6,a=4,d=e,c=9,a=a,e=4,d=3,b=a,e=6,c=d,e=a,a=4
b=3,a=b,c=4,c=b,e=b,c=3,e=0,d=e,e=b,e=0,a=1,b=8,a=b,b=e,c=3,c=7,e=e,e=0
e=3,e=e,d=e,d=7,d=5,b=e,d=e,c=3,c=d,c=0,b=0,b=e,d=1,b=2,c=b,e=0,c=b,c=2
c=2,b=7,c=5,a=1,a=a,b=4,d=3,a=2,d=a,c=9,a=6,c=2,d=9,d=4,e=5,a=4,c=c,b=4
b=6,e=b,d=b,b=4,e=b,d=8,d=2,c=b,b=c,d=e,a=1,b=8,e=d,a=5,c=c,b=1,b=b,b=1
e=8,a=2,c=3,b=2,a=c,a=c,c=c,c=4,a=8,d=c,b=d,b=b,e=4,e=3,c=4,b=a,d=7,b=8
e=1,a=e,b=e,d=5,c=a,b=b,a=1,d=6,b=9,a=1,c=b,a=c,a=3,c=6,c=2,c=7,e=5,a=3
a=2,e=a,e=e,c=9,b=c,e=b,e=5,e=1,d=2,b=0,d=d,b=3,a=3,a=d,b=e,d=7,c=6,d=7
b=1,d=b,e=b,c=b,b=e,c=9,e=5,e=e,e=e,b=d,b=6,c=6,b=9,c=8,e=9,a=4,b=2,e=9
b=0,c=b,b=c,b=b,a=3,c=1,c=a,c=a,a=b,c=9,d=8,e=b,a=e,a=b,d=5,e=d,b=3,c=9
d=5,c=8,d=2,e=c,b=0,a=5,e=b,a=9,d=0,d=5,a=c,d=2,c=3,c=3,b=9,a=5,c=4,a=5
c=2,d=9,c=d,a=d,b=a,c=d,d=c,c=6,c=c,e=4,b=b,d=3,b=9,a=3,c=c,b=1,c=b,e=4
e=4,e=5,a=e,c=1,c=3,e=a,b=2,c=c,b=7,d=c,e=b,e=c,c=5,e=b,b=1,b=e,d=6,b=7
a=1,d=1,d=d,d=9,a=8,e=1,a=8,e=7,c=a,b=2,e=5,c=2,b=5,b=0,a=c,d=9,c=3,c=3
b=4,c=8,a=6,e=2,d=7,a=4,e=9,d=4,b=1,b=b,d=2,b=d,e=6,b=e,b=7,d=a,a=4,a=4
c=8,d=3,c=4,e=d,b=0,a=3,d=a,a=0,e=d,e=a,c=4,c=7,b=8,d=1,b=2,a=d,a=0,c=7
e=7,a=4,b=a,d=e,e=9,b=8,d=3,a=2,c=a,d=2,c=c,a=6,c=a,a=4,b=e,c=1,c=8,e=9
e=0,a=0,d=e,c=9,a=c,d=a,c=6,e=c,c=8,a=5,b=2,c=a,b=b,e=0,c=b,a=3,e=4,d=9
d=7,b=d,b=2,c=d,a=9,e=d,e=8,c=c,c=9,e=4,d=5,a=c,d=d,a=e,d=e,b=1,a=1,a=1
e=4,b=e,d=b,a=e,e=b,b=e,c=5,e=8,c=8,a=4,a=3,d=e,b=d,c=c,b=4,d=e,b=4,e=8
a=4,d=5,b=a,b=9,a=7,d=a,a=2,e=d,d=d,b=3,d=a,c=8,b=5,b=a,a=7,e=1,e=b,e=2
e=7,d=5,d=e,c=d,b=3,e=9,e=d,b=d,b=b,b=0,a=d,e=e,e=1,d=0,c=7,e=7,d=c,a=7
c=7,e=c,c=e,b=c,c=6,a=b,d=b,e=6,e=a,a=2,d=c,e=c,b=7,b=c,e=6,a=a,d=7,e=6
b=2,a=b,b=9,d=3,e=1,b=7,e=0,d=a,d=e,b=b,a=b,d=6,b=e,b=7,e=1,a=0,a=b,e=1
d=8,c=d,c=d,b=d,e=3,b=b,e=7,b=e,b=2,b=5,a=8,a=7,a=7,b=5,c=8,e=9,c=4,d=8
b=4,d=9,e=d,d=b,b=e,e=d,d=3,d=2,c=e,b=0,b=e,d=5,b=7,d=6,b=3,d=b,b=7,c=4
b=6,d=b,e=d,b=3,d=8,e=0,a=5,e=a,c=9,e=c,b=9,d=d,e=4,a=7,a=4,d=6,d=1,b=9
d=5,e=6,b=4,e=d,a=d,a=5,c=d,b=c,c=2,b=a,d=b,e=5,a=2,a=7,c=5,e=7,a=0,a=0
e=2,a=9,a=9,c=2,d=3,b=c,c=0,d=e,e=c,a=e,c=d,c=b,a=3,a=1,c=b,c=9,c=e,b=2
d=4,a=0,a=0,d=2,a=3,d=a,e=9,a=9,b=8,e=7,c=2,e=1,e=1,e=5,a=a,d=4,e=a,e=9
b=9,d=6,e=1,e=0,c=e,e=e,d=7,c=6,a=8,a=a,a=0,d=0,a=c,e=c,b=8,b=8,c=5,d=0
b=1,a=b,d=9,e=6,a=7,b=e,a=9,e=d,c=d,d=0,c=8,d=c,a=7,b=b,c=a,e=7,c=5,b=6
a=0,d=3,c=a,c=1,a=2,b=7,d=d,b=a,d=7,a=2,c=9,a=b,a=d,c=b,e=c,b=0,a=b,a=0
e=8,c=e,b=6,d=6,d=6,a=e,c=9,a=1,e=7,a=3,d=b,b=4,a=4,b=7,e=c,a=4,b=3,d=6
b=9,a=b,c=a,e=8,d=6,d=7,c=9,b=d,c=a,e=c,e=e,a=4,b=6,e=9,c=0,b=1,a=c,c=0
b=3,a=4,a=0,d=b,c=5,e=7,d=7,e=0,b=3,a=1,c=0,b=1,d=c,a=1,b=b,d=e,c=0,e=0
c=6,a=c,e=9,a=e,c=6,b=e,a=e,d=a,e=8,c=6,a=9,b=e,d=e,e=3,d=1,e=4,e=c,a=9
b=8,b=4,e=4,b=e,c=b,a=6,c=c,a=9,b=3,c=a,c=0,b=4,d=e,c=2,b=d,a=6,c=4,a=6
b=5,d=9,e=d,e=7,d=b,c=b,b=0,c=3,b=3,e=2,a=e,d=4,d=5,b=2,a=9,b=0,a=8,c=3
d=4,b=d,b=5,a=5,e=8,c=9,a=7,a=a,e=a,b=8,b=2,e=e,a=3,a=1,c=4,d=9,c=2,b=2
d=0,b=5,b=4,c=9,c=8,d=7,d=b,b=7,d=5,d=9,e=9,a=d,c=d,d=4,a=d,d=4,b=a,d=4
e=2,c=e,a=e,e=4,d=a,e=7,b=d,d=e,c=a,a=d,d=e,a=a,c=9,c=d,a=e,d=9,b=9,b=9
c=2,c=5,c=4,c=0,b=4,c=c,d=1,b=9,e=1,d=6,c=9,d=2,a=b,a=1,c=4,c=1,b=0,e=1
d=2,a=d,b=a,e=1,d=3,e=b,b=e,a=9,c=8,d=9,e=3,a=1,a=b,c=5,d=9,e=a,a=c,a=5
b=6,b=4,c=b,d=8,d=0,a=2,b=0,c=5,a=0,e=b,a=8,b=2,e=8,c=a,c=0,c=9,b=3,b=3
a=8,b=a,d=2,a=d,c=8,b=5,b=d,e=c,b=a,b=2,c=2,e=c,b=a,d=c,c=0,b=a,e=2,e=2
c=6,c=0,d=9,e=8,d=d,e=d,c=e,c=0,c=e,d=d,b=c,c=4,c=7,a=4,c=4,c=9,b=4,b=4
b=4,a=8,d=0,e=0,c=2,d=2,c=9,c=d,a=5,c=6,b=0,a=6,a=c,d=9,b=c,a=c,e=c,c=6
a=2,a=a,e=8,c=e,e=e,e=a,d=e,a=c,d=c,c=5,e=c,c=4,d=0,e=2,c=e,a=6,a=a,e=2
a=0,d=2,c=a,c=6,a=1,a=8,d=d,b=c,e=9,a=4,d=c,a=8,d=5,b=a,a=2,c=5,b=7,a=2
a=9,b=a,b=1,c=b,c=a,d=3,c=8,a=3,c=4,b=5,c=6,c=0,b=1,b=7,d=c,c=a,c=5,a=3
e=8,c=e,b=2,b=8,c=8,d=1,b=9,a=9,d=a,d=0,a=5,b=d,b=4,b=7,b=c,c=3,e=2,e=2
d=1,a=5,c=8,d=3,a=7,a=4,c=c,c=1,d=c,c=a,e=5,d=e,a=4,b=e,a=d,e=1,e=1,e=1
b=7,c=b,c=c,e=b,e=4,a=4,e=6,c=a,b=7,d=2,a=6,e=0,e=a,a=6,e=6,d=e,d=8,a=6
c=5,b=c,d=5,d=c,e=d,b=c,d=2,a=c,a=0,c=b,a=7,a=8,b=c,c=b,e=3,e=a,b=c,b=5
e=2,d=3,b=5,a=b,b=2,e=1,e=5,b=9,a=e,b=3,e=8,e=5,d=3,c=4,c=d,e=4,d=d,b=3
c=2,d=3,c=c,a=6,c=a,e=7,c=c,a=c,c=e,d=a,e=9,c=a,d=9,d=e,c=6,d=1,e=4,c=6
b=7,a=9,d=6,e=d,c=3,a=0,e=2,a=a,c=a,b=9,e=b,e=c,a=b,e=2,c=5,e=a,b=c,a=9
a=5,d=a,e=0,d=4,c=a,b=4,b=7,c=9,d=b,d=a,c=a,b=2,e=c,d=d,d=6,b=e,e=c,a=5
b=9,b=b,b=1,e=8,e=b,d=1,d=e,c=e,e=8,c=0,b=4,d=e,d=1,d=1,d=e,a=c,b=a,c=0
a=0,c=3,c=0,b=a,a=0,b=2,a=b,d=b,c=c,d=a,e=0,a=8,b=c,e=1,e=c,a=c,c=7,a=0
a=3,b=a,c=8,a=b,e=4,d=9,e=7,b=d,b=2,c=3,b=e,a=2,e=7,e=4,c=0,a=1,a=3,b=7
d=0,a=4,a=8,a=d,e=5,a=2,d=4,e=5,a=a,e=2,b=6,e=e,c=1,c=c,d=3,d=4,c=9,a=2
b=8,e=3,d=7,a=6,e=e,d=d,e=1,d=d,d=d,b=2,a=7,c=b,c=c,e=7,a=c,b=a,d=c,d=2
b=8,c=b,e=b,e=1,b=3,a=b,b=c,e=e,d=9,d=b,a=0,a=c,d=8,a=5,c=d,b=2,d=b,d=2
d=0,c=d,b=d,c=0,b=6,e=b,c=b,b=e,c=9,a=c,d=2,b=b,a=8,c=4,d=1,d=2,d=b,b=6
d=2,b=1,b=6,d=4,d=b,e=9,a=1,a=8,e=d,e=4,b=4,c=4,c=d,d=1,c=5,d=c,e=5,d=5
e=4,c=8,a=0,d=c,d=0,a=9,d=e,d=1,a=c,a=c,b=7,a=b,b=b,d=2,d=a,a=5,d=e,a=5
c=3,a=6,a=a,d=2,a=d,b=3,e=8,d=4,d=2,e=4,a=d,a=2,c=5,c=b,d=3,b=a,c=9,c=9
b=4,a=9,d=a,e=b,d=a,d=9,c=b,e=3,e=a,e=e,e=a,b=a,d=d,b=4,b=d,d=7,b=c,b=4
d=5,e=9,c=d,b=1,b=7,b=c,b=b,d=6,d=b,e=6,d=b,e=c,e=1,e=b,a=3,e=5,c=d,d=5
b=4,b=b,c=b,a=c,e=7,d=6,b=e,b=1,c=1,c=6,b=5,b=4,e=1,d=a,a=3,c=0,a=8,d=4
c=1,d=c,a=c,b=5,b=a,e=c,d=4,a=2,a=a,a=d,b=1,e=8,e=a,d=d,a=e,d=9,d=c,d=1
e=4,c=e,a=c,b=8,e=1,e=2,a=6,c=0,b=1,e=6,a=1,e=3,c=e,a=1,e=7,e=9,c=5,a=1
a=7,e=a,e=a,b=2,d=0,a=8,d=8,e=e,e=b,c=a,a=4,e=e,d=b,d=d,c=6,c=a,d=a,b=2
a=0,d=a,b=d,e=b,d=2,d=5,d=b,a=b,a=8,b=d,c=8,c=4,a=6,b=6,b=c,e=1,e=7,d=0
b=6,c=b,a=c,a=3,e=1,b=e,b=8,b=b,e=c,a=2,d=b,a=2,c=4,a=a,b=9,a=3,d=b,b=9
a=6,c=a,c=9,c=a,b=3,a=b,d=7,a=0,a=9,d=2,a=5,e=d,d=1,b=2,e=a,b=0,d=1,b=0
d=6,b=8,b=0,b=3,e=b,b=4,b=e,e=2,c=d,a=6,a=a,d=d,c=3,d=3,c=e,e=4,a=6,e=4
c=3,b=c,b=c,a=9,b=b,a=7,e=4,e=4,c=6,b=7,b=5,c=a,d=2,a=0,a=b,b=c,b=1,a=5
a=9,e=8,a=6,c=1,a=e,e=a,c=5,d=6,c=a,c=d,c=a,c=2,e=a,d=d,c=7,e=d,a=a,a=8
a=9,e=a,b=8,c=e,c=3,b=9,a=b,d=c,b=a,d=a,b=7,b=0,c=6,d=0,b=b,e=2,d=b,a=9
e=0,e=9,c=9,a=3,a=9,d=e,a=c,c=5,c=9,a=d,b=3,a=a,a=2,d=d,c=0,e=c,b=1,e=0
e=3,a=7,d=9,c=6,d=a,c=9,d=2,a=c,b=8,b=c,e=8,e=9,e=8,b=0,c=1,c=c,e=8,d=2
b=2,e=b,e=b,b=4,a=e,e=5,d=5,e=a,d=e,d=4,a=3,e=d,e=9,a=1,a=1,d=e,c=2,c=2
b=5,b=3,b=7,b=b,e=9,b=8,b=3,e=b,c=0,b=e,a=4,c=9,a=a,d=c,e=0,b=9,a=6,c=9
a=7,a=5,b=a,b=b,c=6,c=a,a=a,e=7,e=b,e=b,a=9,d=3,e=0,e=1,c=9,e=d,c=4,e=3
a=1,b=9,d=b,d=6,d=a,a=b,d=b,b=5,a=4,e=9,c=2,e=9,a=0,e=5,a=a,a=2,a=6,d=9
e=4,c=7,b=c,d=b,e=d,b=d,d=e,c=5,c=c,a=b,c=5,d=5,a=2,c=9,a=4,e=c,c=5,e=9
c=1,c=4,c=c,a=c,e=4,b=4,b=e,e=3,c=1,d=4,a=e,c=e,b=b,d=c,c=4,a=6,a=2,d=3
d=1,e=1,e=3,a=e,e=e,e=e,a=d,a=6,b=e,d=5,e=e,d=9,c=3,a=8,c=1,c=0,c=c,b=3
c=7,d=0,a=1,b=c,e=1,a=2,b=0,b=3,c=d,d=5,a=8,d=3,d=6,e=0,c=b,b=d,a=9,d=6
b=4,c=b,e=4,e=5,e=9,b=0,d=e,d=e,d=6,b=d,a=9,c=0,a=d,e=a,a=4,a=e,a=d,a=6
b=0,c=3,b=1,d=3,e=9,b=5,b=4,c=4,c=2,d=b,b=9,b=4,c=9,a=e,d=c,c=8,b=b,a=9
e=2,b=8,b=8,a=5,e=5,a=3,e=8,a=8,e=4,b=8,b=5,e=b,b=3,e=1,e=0,b=4,b=5,b=5
e=7,b=e,e=e,b=e,e=1,b=3,d=1,e=d,d=4,c=9,a=7,b=3,c=5,b=0,c=9,c=c,b=5,d=4
e=1,b=e,d=b,a=0,a=a,b=b,b=8,a=b,e=b,c=8,d=b,b=c,e=3,b=a,b=e,d=6,a=2,b=3
e=7,e=5,e=e,c=8,d=6,b=1,d=2,e=0,a=8,d=2,c=a,d=7,a=0,e=a,d=a,a=7,e=3,d=0
e=7,a=e,a=5,e=4,b=8,b=9,a=b,e=7,c=3,b=0,e=a,a=5,e=b,c=c,a=2,c=e,d=b,a=2
c=6,b=8,b=b,c=b,a=b,d=0,a=4,c=5,d=6,e=a,c=e,a=c,c=c,a=5,a=b,c=b,b=9,c=8
e=7,e=e,e=4,b=1,e=b,a=b,d=1,d=6,b=7,b=8,a=8,d=4,e=d,d=8,c=4,d=7,b=9,c=4
a=4,d=9,c=a,d=9,e=c,b=0,d=e,b=6,b=5,e=3,e=e,e=a,d=c,d=2,b=c,e=0,b=b,d=2
a=3,c=a,d=c,e=6,c=c,b=e,a=7,b=a,c=7,c=5,c=9,a=6,e=0,c=9,b=2,b=6,d=a,a=6
d=2,b=d,c=5,c=4,e=8,d=d,a=4,a=8,b=c,e=6,a=6,d=6,a=e,c=b,c=0,e=3,b=3,e=3
a=6,b=a,b=8,c=b,d=0,c=2,b=d,e=d,a=d,d=4,c=8,a=c,b=6,d=c,b=6,b=9,e=5,c=8
c=8,a=6,c=c,d=0,b=4,c=1,c=c,d=3,b=3,a=4,a=7,d=d,a=3,a=8,e=6,a=5,d=a,e=6
e=3,e=5,b=4,a=b,e=7,d=a,b=5,a=d,a=0,b=2,e=6,e=4,c=1,b=5,d=d,a=0,e=9,c=1
d=3,c=9,c=8,a=1,a=a,b=a,d=2,e=2,b=2,b=5,d=5,b=4,e=8,a=2,c=c,b=8,c=2,a=2
b=0,e=b,d=8,b=0,b=2,e=0,c=b,e=0,d=b,d=1,d=9,a=e,b=6,b=5,e=3,c=2,d=c,a=0
c=7,b=c,e=c,b=2,e=9,d=7,b=2,b=2,b=0,b=2,b=e,c=9,d=3,a=9,c=d,a=0,b=d,b=3
b=4,d=0,e=3,d=b,c=0,d=b,a=b,e=1,a=8,d=d,a=7,d=2,a=2,b=d,e=8,d=1,e=1,b=2
a=7,d=6,c=a,a=8,a=4,a=9,b=8,a=1,d=8,a=2,e=d,b=d,e=1,c=4,e=c,d=9,a=c,a=4
e=0,c=7,b=e,c=6,e=5,d=5,c=7,c=e,d=7,a=7,d=0,b=2,b=c,e=9,a=5,b=1,e=a,a=5
